anio,mes,linea,linea-uri,linea-cdmx,same_as_wikidata_linea,estacion-uri,same_as_wikidata_estaciones,afluencia-media
2011,Febrero,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,La Paz,https://wikidata.org/entity/Q6824608,34113.5
2011,Febrero,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Los Reyes,https://wikidata.org/entity/Q6824612,26990.35714285714
2011,Febrero,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Pantitlán,https://wikidata.org/entity/Q3352997,72997.82142857143
2011,Febrero,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Peñón Viejo,https://wikidata.org/entity/Q9058930,20257.85714285714
2011,Febrero,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Santa Marta,https://wikidata.org/entity/Q9074085,36675.21428571428
2011,Febrero,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Tepalcates,https://wikidata.org/entity/Q6824730,19244.571428571428
2011,Julio,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Acatitla,https://wikidata.org/entity/Q6824469,19030.064516129034
2011,Julio,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Agrícola Oriental,https://wikidata.org/entity/Q8191806,11812.41935483871
2011,Julio,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Canal de San Juan,https://wikidata.org/entity/Q6824517,14112.548387096775
2011,Julio,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Guelatao,https://wikidata.org/entity/Q6824577,19675.774193548386
2011,Julio,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,La Paz,https://wikidata.org/entity/Q6824608,30699.935483870966
2011,Julio,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Los Reyes,https://wikidata.org/entity/Q6824612,26047.677419354837
2011,Julio,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Pantitlán,https://wikidata.org/entity/Q3352997,66612.90322580645
2011,Julio,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Peñón Viejo,https://wikidata.org/entity/Q9058930,18244.064516129034
2011,Julio,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Santa Marta,https://wikidata.org/entity/Q9074085,34175.67741935484
2011,Julio,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Tepalcates,https://wikidata.org/entity/Q6824730,17178.90322580645
2011,Junio,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Acatitla,https://wikidata.org/entity/Q6824469,19440.033333333333
2011,Junio,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Agrícola Oriental,https://wikidata.org/entity/Q8191806,11789.766666666666
2011,Junio,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Canal de San Juan,https://wikidata.org/entity/Q6824517,13998.0
2011,Junio,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Guelatao,https://wikidata.org/entity/Q6824577,21563.633333333335
2011,Junio,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,La Paz,https://wikidata.org/entity/Q6824608,30906.7
2011,Junio,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Los Reyes,https://wikidata.org/entity/Q6824612,25852.3
2011,Junio,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Pantitlán,https://wikidata.org/entity/Q3352997,69558.16666666667
2011,Junio,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Peñón Viejo,https://wikidata.org/entity/Q9058930,19093.4
2011,Junio,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Santa Marta,https://wikidata.org/entity/Q9074085,35172.433333333334
2011,Junio,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Tepalcates,https://wikidata.org/entity/Q6824730,18064.366666666665
2011,Marzo,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Acatitla,https://wikidata.org/entity/Q6824469,21157.0
2011,Marzo,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Agrícola Oriental,https://wikidata.org/entity/Q8191806,12233.870967741936
2011,Marzo,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Canal de San Juan,https://wikidata.org/entity/Q6824517,15123.709677419354
2011,Marzo,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Guelatao,https://wikidata.org/entity/Q6824577,22799.483870967742
2011,Marzo,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,La Paz,https://wikidata.org/entity/Q6824608,33398.93548387097
2011,Marzo,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Los Reyes,https://wikidata.org/entity/Q6824612,26727.064516129034
2011,Marzo,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Pantitlán,https://wikidata.org/entity/Q3352997,74345.25806451614
2011,Marzo,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Peñón Viejo,https://wikidata.org/entity/Q9058930,20477.612903225807
2011,Marzo,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Santa Marta,https://wikidata.org/entity/Q9074085,37507.645161290326
2011,Marzo,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Tepalcates,https://wikidata.org/entity/Q6824730,19038.064516129034
2011,Mayo,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Acatitla,https://wikidata.org/entity/Q6824469,18915.90322580645
2011,Mayo,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Agrícola Oriental,https://wikidata.org/entity/Q8191806,12017.58064516129
2011,Mayo,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Canal de San Juan,https://wikidata.org/entity/Q6824517,14562.677419354839
2011,Mayo,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Guelatao,https://wikidata.org/entity/Q6824577,22313.967741935485
2011,Mayo,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,La Paz,https://wikidata.org/entity/Q6824608,32034.322580645163
2011,Mayo,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Los Reyes,https://wikidata.org/entity/Q6824612,26604.09677419355
2011,Mayo,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Pantitlán,https://wikidata.org/entity/Q3352997,73661.16129032258
2011,Mayo,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Peñón Viejo,https://wikidata.org/entity/Q9058930,19494.16129032258
2011,Mayo,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Santa Marta,https://wikidata.org/entity/Q9074085,35831.645161290326
2011,Mayo,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Tepalcates,https://wikidata.org/entity/Q6824730,18642.870967741936
2011,Noviembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Acatitla,https://wikidata.org/entity/Q6824469,20030.766666666666
2011,Noviembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Agrícola Oriental,https://wikidata.org/entity/Q8191806,12078.633333333333
2011,Noviembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Canal de San Juan,https://wikidata.org/entity/Q6824517,15209.0
2011,Noviembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Guelatao,https://wikidata.org/entity/Q6824577,22408.733333333334
2011,Noviembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,La Paz,https://wikidata.org/entity/Q6824608,30416.466666666667
2011,Noviembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Los Reyes,https://wikidata.org/entity/Q6824612,26725.6
2011,Noviembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Pantitlán,https://wikidata.org/entity/Q3352997,74747.9
2011,Noviembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Peñón Viejo,https://wikidata.org/entity/Q9058930,19141.733333333334
2011,Noviembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Santa Marta,https://wikidata.org/entity/Q9074085,35865.36666666667
2011,Noviembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Tepalcates,https://wikidata.org/entity/Q6824730,19174.366666666665
2011,Octubre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Acatitla,https://wikidata.org/entity/Q6824469,20475.516129032258
2011,Octubre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Agrícola Oriental,https://wikidata.org/entity/Q8191806,12330.290322580646
2011,Octubre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Canal de San Juan,https://wikidata.org/entity/Q6824517,15699.09677419355
2011,Octubre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Guelatao,https://wikidata.org/entity/Q6824577,23825.58064516129
2011,Octubre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,La Paz,https://wikidata.org/entity/Q6824608,32331.870967741936
2011,Octubre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Los Reyes,https://wikidata.org/entity/Q6824612,28058.645161290322
2011,Octubre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Pantitlán,https://wikidata.org/entity/Q3352997,76948.35483870968
2011,Octubre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Peñón Viejo,https://wikidata.org/entity/Q9058930,19589.41935483871
2011,Octubre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Santa Marta,https://wikidata.org/entity/Q9074085,37454.51612903226
2011,Octubre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Tepalcates,https://wikidata.org/entity/Q6824730,19626.709677419356
2011,Septiembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Acatitla,https://wikidata.org/entity/Q6824469,20270.866666666665
2011,Septiembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Agrícola Oriental,https://wikidata.org/entity/Q8191806,12007.966666666667
2011,Septiembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Canal de San Juan,https://wikidata.org/entity/Q6824517,14698.066666666668
2011,Septiembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Guelatao,https://wikidata.org/entity/Q6824577,22817.933333333334
2011,Septiembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,La Paz,https://wikidata.org/entity/Q6824608,31700.933333333334
2011,Septiembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Los Reyes,https://wikidata.org/entity/Q6824612,27112.0
2011,Septiembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Pantitlán,https://wikidata.org/entity/Q3352997,72691.93333333333
2011,Septiembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Peñón Viejo,https://wikidata.org/entity/Q9058930,19488.433333333334
2011,Septiembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Santa Marta,https://wikidata.org/entity/Q9074085,36613.4
2011,Septiembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Tepalcates,https://wikidata.org/entity/Q6824730,18790.633333333335
2012,Abril,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Acatitla,https://wikidata.org/entity/Q6824469,16396.266666666666
2012,Abril,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Agrícola Oriental,https://wikidata.org/entity/Q8191806,9966.4
2012,Abril,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Canal de San Juan,https://wikidata.org/entity/Q6824517,12949.133333333333
2012,Abril,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Guelatao,https://wikidata.org/entity/Q6824577,19521.333333333332
2012,Abril,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,La Paz,https://wikidata.org/entity/Q6824608,33435.5
2012,Abril,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Los Reyes,https://wikidata.org/entity/Q6824612,22689.4
2012,Abril,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Pantitlán,https://wikidata.org/entity/Q3352997,83587.06666666667
2012,Abril,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Peñón Viejo,https://wikidata.org/entity/Q9058930,15516.133333333333
2012,Abril,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Santa Marta,https://wikidata.org/entity/Q9074085,30957.266666666666
2012,Abril,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Tepalcates,https://wikidata.org/entity/Q6824730,16299.833333333334
2012,Agosto,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Acatitla,https://wikidata.org/entity/Q6824469,2978.7096774193546
2012,Agosto,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Agrícola Oriental,https://wikidata.org/entity/Q8191806,9966.483870967742
2012,Agosto,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Canal de San Juan,https://wikidata.org/entity/Q6824517,12103.290322580646
2012,Agosto,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Guelatao,https://wikidata.org/entity/Q6824577,44229.45161290323
2012,Agosto,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,La Paz,https://wikidata.org/entity/Q6824608,6011.645161290323
2012,Agosto,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Los Reyes,https://wikidata.org/entity/Q6824612,4506.322580645161
2012,Agosto,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Pantitlán,https://wikidata.org/entity/Q3352997,80688.3870967742
2012,Agosto,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Peñón Viejo,https://wikidata.org/entity/Q9058930,2884.4193548387098
2012,Agosto,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Santa Marta,https://wikidata.org/entity/Q9074085,5328.419354838709
2012,Agosto,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Tepalcates,https://wikidata.org/entity/Q6824730,20138.677419354837
2012,Diciembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Acatitla,https://wikidata.org/entity/Q6824469,13621.516129032258
2012,Diciembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Agrícola Oriental,https://wikidata.org/entity/Q8191806,8774.709677419354
2012,Diciembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Canal de San Juan,https://wikidata.org/entity/Q6824517,11968.161290322581
2012,Diciembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Guelatao,https://wikidata.org/entity/Q6824577,15299.451612903225
2012,Diciembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,La Paz,https://wikidata.org/entity/Q6824608,27608.8064516129
2012,Diciembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Los Reyes,https://wikidata.org/entity/Q6824612,16753.74193548387
2012,Diciembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Pantitlán,https://wikidata.org/entity/Q3352997,83328.58064516129
2012,Diciembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Peñón Viejo,https://wikidata.org/entity/Q9058930,11874.90322580645
2012,Diciembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Santa Marta,https://wikidata.org/entity/Q9074085,24740.774193548386
2012,Diciembre,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Tepalcates,https://wikidata.org/entity/Q6824730,13794.483870967742
2012,Enero,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Acatitla,https://wikidata.org/entity/Q6824469,16972.483870967742
2012,Enero,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Agrícola Oriental,https://wikidata.org/entity/Q8191806,10222.09677419355
2012,Enero,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Canal de San Juan,https://wikidata.org/entity/Q6824517,13258.387096774193
2012,Enero,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Guelatao,https://wikidata.org/entity/Q6824577,19764.83870967742
2012,Enero,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,La Paz,https://wikidata.org/entity/Q6824608,34706.67741935484
2012,Enero,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Los Reyes,https://wikidata.org/entity/Q6824612,24177.225806451614
2012,Enero,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Pantitlán,https://wikidata.org/entity/Q3352997,85810.7741935484
2012,Enero,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Peñón Viejo,https://wikidata.org/entity/Q9058930,15442.774193548386
2012,Enero,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Santa Marta,https://wikidata.org/entity/Q9074085,32536.0
2012,Enero,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Tepalcates,https://wikidata.org/entity/Q6824730,16947.064516129034
2012,Febrero,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Acatitla,https://wikidata.org/entity/Q6824469,18027.41379310345
2012,Febrero,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Agrícola Oriental,https://wikidata.org/entity/Q8191806,10684.48275862069
2012,Febrero,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Canal de San Juan,https://wikidata.org/entity/Q6824517,14169.620689655172
